Name1	Name2	corr
real_noun_masc_plur	bilhão_noun_masc_plur	0.15564633
expulsão_noun_fem_sing	impedir_verb_fin_sing	0.15535829
impedir_verb_fin_sing	expulsão_noun_fem_sing	0.15535829
oposição_noun_fem_sing	líder_noun_masc_sing	0.15534962
líder_noun_masc_sing	oposição_noun_fem_sing	0.15534962
acusar_verb_fin_sing	anistia_noun_fem_sing	0.15405894
anistia_noun_fem_sing	acusar_verb_fin_sing	0.15405894
força_noun_fem_plur	segurança_noun_fem_sing	0.15362246
segurança_noun_fem_sing	força_noun_fem_plur	0.15362246
empresa_noun_fem_sing	acesso_noun_masc_sing	0.15356939
acesso_noun_masc_sing	empresa_noun_fem_sing	0.15356939
emergência_noun_fem_sing	econômico_adj_fem_sing	0.15331269
econômico_adj_fem_sing	emergência_noun_fem_sing	0.15331269
solução_noun_fem_sing	internacional_adj_masc_sing	0.15269063
internacional_adj_masc_sing	solução_noun_fem_sing	0.15269063
pequeno_adj_masc_sing	aumentar_verb_fin_sing	0.15183672
aumentar_verb_fin_sing	pequeno_adj_masc_sing	0.15183672
bom_adj_fem_sing	noite_noun_fem_sing	0.15176438
noite_noun_fem_sing	bom_adj_fem_sing	0.15176438
vídeo_noun_masc_sing	gravar_verb_fin_sing	0.15106902
gravar_verb_fin_sing	vídeo_noun_masc_sing	0.15106902
venezuelano_adj_fem_plur	fala_noun_fem_sing	0.15098301
fala_noun_fem_sing	venezuelano_adj_fem_plur	0.15098301
estado_noun_masc_sing	golpe_noun_masc_sing	0.15089232
golpe_noun_masc_sing	estado_noun_masc_sing	0.15089232
semana_noun_fem_sing	último_adj_fem_sing	0.15078007
último_adj_fem_sing	semana_noun_fem_sing	0.15078007
venezuelano_adj_masc_sing	venezuelano_noun_masc_plur	-0.30417267
venezuelano_noun_masc_plur	venezuelano_adj_masc_sing	-0.30417267
venezuelano_adj_masc_sing	venezuelano_adj_fem_sing	-0.24157119
venezuelano_adj_fem_sing	venezuelano_adj_masc_sing	-0.24157119
venezuelano_noun_masc_plur	venezuelano_adj_fem_sing	-0.23571726
venezuelano_adj_fem_sing	venezuelano_noun_masc_plur	-0.23571726
venezuelano_adj_masc_sing	venezuelano_adj_masc_plur	-0.20344263
venezuelano_adj_masc_plur	venezuelano_adj_masc_sing	-0.20344263
venezuelano_noun_masc_plur	venezuelano_adj_masc_plur	-0.19363414
venezuelano_adj_masc_plur	venezuelano_noun_masc_plur	-0.19363414
venezuelano_adj_fem_sing	venezuelano_adj_masc_plur	-0.15662423
venezuelano_adj_masc_plur	venezuelano_adj_fem_sing	-0.15662423
venezuelano_adj_masc_sing	venezuelano_adj_fem_plur	-0.15405242
venezuelano_adj_fem_plur	venezuelano_adj_masc_sing	-0.15405242
venezuelano_adj_masc_sing	venezuelano_noun_masc_sing	-0.15279308
venezuelano_noun_masc_sing	venezuelano_adj_masc_sing	-0.15279308
venezuelano_noun_masc_plur	venezuelano_adj_fem_plur	-0.15010153
venezuelano_adj_fem_plur	venezuelano_noun_masc_plur	-0.15010153
venezuelano_noun_masc_plur	venezuelano_noun_masc_sing	-0.14935896
venezuelano_noun_masc_sing	venezuelano_noun_masc_plur	-0.14935896
venezuelano_noun_masc_plur	povo_noun_masc_sing	-0.13078566
povo_noun_masc_sing	venezuelano_noun_masc_plur	-0.13078566
venezuelano_adj_fem_sing	venezuelano_adj_fem_plur	-0.11977805
venezuelano_adj_fem_plur	venezuelano_adj_fem_sing	-0.11977805
venezuelano_adj_fem_sing	venezuelano_noun_masc_sing	-0.11881805
venezuelano_noun_masc_sing	venezuelano_adj_fem_sing	-0.11881805
venezuelano_adj_fem_sing	povo_noun_masc_sing	-0.11398131
povo_noun_masc_sing	venezuelano_adj_fem_sing	-0.11398131
venezuelano_adj_masc_plur	venezuelano_adj_fem_plur	-0.10075448
venezuelano_adj_fem_plur	venezuelano_adj_masc_plur	-0.10075448
venezuelano_adj_masc_plur	venezuelano_noun_masc_sing	-0.09931486
venezuelano_noun_masc_sing	venezuelano_adj_masc_plur	-0.09931486
venezuelano_adj_masc_plur	povo_noun_masc_sing	-0.08567329
povo_noun_masc_sing	venezuelano_adj_masc_plur	-0.08567329
venezuelano_noun_masc_plur	oposição_noun_fem_sing	-0.07996876
oposição_noun_fem_sing	venezuelano_noun_masc_plur	-0.07996876
povo_noun_masc_sing	venezuelano_adj_fem_plur	-0.07743258
