file	fac1	fac2	fac3	fac4	fac5	fac6
t010705	0	-1	0	0	0	0
t010706	1	-1	0	0	0	0
t010707	0	0	3	0	0	0
t010708	0	-1	0	0	0	1
t010709	1	0	0	0	1	0
t010710	1	-1	0	0	0	0
t010711	1	-1	0	0	1	0
t010712	0	-1	0	0	1	0
t010713	1	0	0	0	0	0
t010714	0	0	0	0	5	0
t010715	0	0	0	0	1	0
t010716	1	0	-1	0	1	0
t010717	1	0	0	0	0	0
t010718	0	-1	0	0	0	0
t010719	0	0	0	0	1	0
t010720	-1	0	0	0	0	0
t010721	1	-1	0	0	0	-1
t010722	0	-1	0	0	0	0
t010723	0	-1	1	0	0	0
t010724	1	0	1	0	0	0
t010725	0	0	0	0	0	0
t010726	0	-1	4	0	0	0
t010727	1	0	0	0	0	0
t010728	1	0	1	0	0	0
t010729	0	0	0	1	0	0
t010730	1	-1	0	0	2	0
t010731	0	-1	1	0	1	0
t010732	0	0	0	0	0	0
t010733	1	0	1	0	0	0
t010734	0	0	0	0	0	0
t010735	0	0	0	0	0	0
t010736	1	0	0	0	0	0
t010737	0	-1	1	0	0	0
t010738	0	-1	2	0	0	0
t010739	2	0	0	0	0	0
t010740	1	-1	0	0	0	0
t010741	1	-1	1	0	0	0
t010742	1	-1	1	0	0	0
t010743	1	0	3	0	0	0
t010744	1	0	0	0	0	0
t010745	2	0	0	0	0	0
t010746	3	1	0	0	2	0
t010747	0	-1	0	0	2	0
t010748	2	0	0	0	0	0
t010749	1	0	-1	0	0	0
t010750	0	0	1	0	0	0
t010751	0	-1	1	0	0	0
t010752	0	0	0	0	0	0
t010753	1	0	0	0	0	0
t010754	2	0	0	0	0	0
t010755	0	0	4	0	0	0
t010756	0	0	0	0	0	0
t010757	1	0	0	0	0	0
t010759	0	0	0	0	0	0
t010760	1	0	0	0	1	0
t010761	0	0	0	0	2	0
t010762	1	0	0	0	0	0
t010763	0	0	0	0	0	0
t010764	0	0	0	0	2	0
t010765	1	0	0	0	-1	0
t010766	0	0	0	0	0	0
t010767	0	0	0	0	1	0
t010768	0	0	-1	0	0	1
t010769	1	0	0	0	0	0
t010770	0	0	1	0	1	0
t010771	1	0	1	0	0	0
t010772	0	-1	1	0	0	0
t010773	2	0	0	0	1	0
t010774	0	-1	0	1	1	0
t010775	2	0	0	0	0	0
t010776	0	0	1	0	0	0
t010777	-1	0	0	0	0	0
t010778	0	0	1	0	0	0
t010779	0	-1	0	0	0	1
t010780	0	0	1	0	0	-1
t010781	0	0	0	0	0	0
t010782	0	0	1	0	-1	0
t010783	1	-1	0	0	0	0
t010784	1	-1	-1	0	1	0
t010785	1	0	0	0	0	0
t010786	0	0	0	0	0	0
t010787	0	-1	0	0	0	0
t010788	2	0	1	0	0	0
t010789	0	-2	1	2	0	0
t010790	1	0	0	0	1	0
t010791	0	0	0	0	0	0
t010792	0	0	1	0	0	-1
t010793	2	-1	0	0	0	2
t010794	0	0	2	0	1	0
t010795	0	-1	0	0	0	0
t010796	0	0	0	1	0	0
t010797	0	-1	1	0	0	-1
t010798	0	0	4	0	0	0
t010799	2	-1	1	0	0	0
t010800	1	-1	0	0	1	0
t010801	1	0	0	0	-2	0
t010802	1	0	0	0	1	0
t010803	0	-1	0	0	0	0
t010804	0	0	0	0	0	0
t010805	0	-1	0	0	0	0
t010806	1	-2	0	0	1	0
t010807	0	-2	0	0	-1	1
t010808	0	-1	0	0	0	0
t010809	5	-1	0	0	0	0
t010810	0	-1	1	0	0	0
t010811	1	-2	0	0	0	0
t010812	1	-1	0	0	0	0
t010813	2	0	0	0	0	0
t010814	3	-1	0	1	0	0
t010815	0	-2	0	0	0	1
t010816	2	0	1	0	0	0
t010817	0	-1	0	1	0	0
t010818	0	-1	0	0	0	-1
t010819	0	-1	0	0	0	0
t010820	0	-1	0	1	0	0
t010821	0	0	0	0	1	0
t010822	0	-2	0	0	0	0
t010823	0	0	0	1	-2	-1
t010824	0	0	0	0	1	1
t010825	0	-2	1	0	0	0
t010826	0	0	0	0	0	0
t010827	0	0	0	0	1	0
t010828	1	0	0	0	0	0
t010829	3	0	0	0	0	0
t010830	0	0	0	0	1	0
t010831	0	0	0	0	0	0
t010832	-1	0	0	0	0	0
t010833	0	1	0	0	0	0
t010834	0	-1	0	1	0	0
t010835	2	0	0	0	0	0
t010836	2	0	0	0	0	-1
t010837	0	-1	1	1	0	0
t010838	1	-1	2	0	0	0
t010839	0	-1	0	0	0	0
t010840	0	-1	0	0	-1	0
t010841	0	0	0	0	0	0
t010842	0	0	-1	0	-1	0
t010843	2	0	0	0	0	0
t010844	0	0	0	0	0	0
t010845	2	0	0	0	1	0
t010846	0	0	0	0	0	0
t010847	0	0	0	0	0	0
t010848	1	1	0	0	0	0
t010849	0	-1	0	0	0	0
t010850	0	-2	0	0	0	1
t010851	0	-1	0	0	0	0
t010852	0	0	1	0	1	0
t010853	2	-2	0	0	0	0
t010854	3	-3	0	0	0	0
t010855	0	0	1	-1	0	-1
t010856	1	-2	1	0	0	0
t010857	1	0	1	0	0	0
t010858	1	0	0	0	0	1
t010859	2	-2	-1	0	1	1
t010860	0	-1	0	0	0	0
t010861	0	0	1	0	0	1
t010862	0	0	0	1	0	0
t010863	0	0	1	0	0	0
t010864	1	-1	0	0	0	0
t010865	0	1	1	0	0	0
t010866	1	0	0	1	1	0
t010867	1	0	0	0	0	0
t010868	0	-1	0	0	0	-1
t010869	0	-1	1	1	-1	0
t010870	3	-2	0	0	0	0
t010871	0	-1	0	0	0	0
t010872	0	-2	0	0	0	1
t010873	1	0	0	0	1	1
t010874	1	0	0	0	0	0
t010875	0	0	0	0	0	0
t010876	0	0	2	0	2	0
t010877	0	0	0	0	0	0
t010878	0	-1	0	0	0	0
t010879	2	0	0	0	0	0
t010880	1	-2	0	1	0	0
t010881	0	0	0	0	0	0
t010882	1	0	0	0	0	1
t010883	3	0	0	0	0	0
t010884	0	-1	0	0	0	0
t010885	1	0	0	0	0	0
t010886	1	0	0	0	1	0
t010887	0	0	0	0	1	0
t010888	1	0	0	1	0	0
t010889	0	0	0	0	0	0
t010890	1	0	0	0	0	0
t010891	0	0	1	1	0	0
t010892	0	1	0	0	0	0
t010893	0	0	0	0	0	0
t010894	1	-1	0	0	-1	0
t010895	0	0	1	0	0	0
t010896	0	-1	2	0	0	0
t010897	0	0	0	1	0	0
t010898	0	0	0	0	0	0
t010899	0	0	0	0	0	1
t010900	0	0	1	0	0	0
t010901	0	0	1	1	0	0
t010902	1	-2	0	0	0	0
t010903	0	0	0	0	0	0
t010904	1	0	1	0	0	0
t010905	-1	0	0	0	0	0
t010906	0	0	0	0	0	0
t010907	0	-1	1	0	0	0
t010908	2	-1	0	0	0	0
t010909	1	0	0	0	0	0
t010910	1	0	0	0	0	0
t010911	0	-1	0	0	1	0
t010912	-1	0	3	0	0	0
t010913	0	-1	0	2	0	0
t010914	1	-1	0	0	0	0
t010915	1	0	0	0	0	0
t010916	0	0	0	0	0	0
t010917	0	0	0	0	1	0
t010918	0	1	0	0	2	0
t010919	0	-2	3	0	0	0
t010920	1	2	0	0	0	0
t010921	0	0	0	0	0	0
t010922	1	-1	1	0	0	0
t010923	0	0	3	0	0	0
t010924	1	-1	1	0	0	0
t010925	0	1	0	1	1	1
t010926	1	0	1	0	1	0
t010927	3	0	0	0	0	0
t010928	1	1	0	0	0	0
t010929	0	0	0	0	0	0
t010930	3	0	0	0	0	0
t010931	0	0	0	0	0	0
t010932	0	-1	1	0	0	0
t010933	1	0	-1	0	0	0
t010934	0	0	1	1	1	0
t010935	0	0	0	0	1	0
t010936	0	0	0	0	1	0
t010937	0	-1	0	0	0	0
t010938	2	0	0	0	-2	0
t010939	1	0	0	0	0	0
t010940	0	0	0	0	3	0
t010941	2	0	0	0	0	0
t010942	0	0	0	0	1	0
t010943	0	-1	1	0	0	0
t010944	0	0	0	0	0	0
t010945	1	0	0	0	0	0
t010946	0	-1	0	0	1	0
t010948	0	0	2	1	1	0
t010949	0	-1	0	0	-1	0
t010950	1	0	0	0	0	0
t010951	0	0	-1	0	-1	0
t010952	1	1	0	0	0	0
t010953	1	0	0	0	0	0
t010954	0	-1	0	0	0	0
t010955	0	-1	0	0	0	0
t010956	0	-1	0	0	0	0
t010957	0	1	0	0	0	0
t010958	0	1	0	0	0	0
t010959	1	0	0	0	0	0
t010960	3	0	1	0	0	0
t010961	0	-1	0	0	1	0
t010962	0	0	0	0	2	0
t010963	0	1	0	0	0	0
t010964	1	-1	0	0	-1	0
t010965	1	0	1	1	0	0
t010966	1	0	0	0	0	-1
t010967	0	-1	0	0	0	0
t010968	2	-1	0	0	0	0
t010969	1	2	0	0	0	0
t010970	3	0	0	0	0	0
t010971	0	0	-1	1	1	0
t010972	1	1	0	0	0	0
t010973	0	0	0	0	0	0
t010974	3	0	0	0	0	0
t010975	2	0	0	0	1	0
t010976	0	-1	1	0	0	0
t010977	0	0	0	0	0	0
t010978	1	0	0	0	0	1
t010979	0	0	0	0	0	0
t010980	0	0	0	0	1	-1
t010981	1	-1	0	0	0	0
t010982	0	-1	1	0	0	0
t010983	0	0	0	0	0	0
t010984	0	0	0	0	0	0
t010985	0	0	0	0	0	0
t010986	1	-1	0	0	0	0
t010987	0	0	1	0	0	0
t010988	0	0	0	0	0	0
t010989	0	0	0	0	0	0
t010990	1	0	0	0	2	0
t010991	1	-1	-1	0	0	0
t010992	1	-1	0	1	0	0
t010993	0	0	0	0	1	0
t010994	-1	-1	0	0	0	-1
t010995	1	1	2	0	0	-2
t010996	0	-1	0	0	-1	0
t010997	2	0	0	0	0	0
t010998	2	-1	0	0	0	0
t011000	0	-1	0	1	0	0
t011001	0	0	0	0	0	0
t011002	0	0	4	0	0	0
t011003	1	0	0	0	0	0
t011004	3	0	0	0	0	0
t011005	1	0	0	0	0	-1
t011006	0	1	0	0	0	0
t011007	0	0	0	0	3	0
t011008	1	0	-1	0	0	0
t011009	0	0	0	0	0	0
t011010	1	0	0	0	0	0
t011011	0	0	0	0	0	0
t011012	0	0	0	0	0	0
t011013	0	0	0	0	0	0
t011014	0	0	0	0	2	0
t011015	0	-1	1	0	0	0
t011016	0	-2	0	0	0	0
t011017	0	-1	0	0	4	0
t011018	0	-1	0	0	0	0
t011019	0	0	0	0	0	0
t011020	0	2	0	0	0	0
t011021	0	-1	0	0	-2	0
t011022	1	-2	0	0	0	0
t011023	-1	0	0	0	0	0
t011024	0	-1	0	0	0	0
t011025	0	0	1	0	0	0
t011026	0	1	0	0	0	0
t011027	2	0	0	0	0	0
t011028	0	-1	0	0	0	0
t011029	0	0	0	0	0	0
t011030	1	1	-1	0	0	0
t011031	2	0	0	0	0	0
t011032	1	0	2	0	0	0
t011033	0	0	0	1	0	0
t011034	0	0	0	0	1	1
t011035	0	0	0	0	1	0
t011036	-1	0	1	0	0	-1
t011037	1	0	0	0	0	0
t011038	0	1	0	0	0	1
t011039	0	0	0	0	0	0
t011040	1	0	0	0	0	0
t011041	0	0	0	2	0	0
t011042	0	-1	1	0	0	0
t011043	0	0	0	0	1	0
t011044	0	-1	0	0	0	0
t011045	0	0	2	0	0	0
t011046	0	-2	1	2	0	0
t011047	-1	0	-1	0	0	1
t011048	0	-1	1	2	0	0
t011049	1	0	0	0	0	0
t011050	0	-1	0	0	0	0
t011051	0	0	0	0	0	0
t011052	1	0	0	0	1	0
t011053	0	0	1	0	0	-2
t011054	0	0	1	0	0	-2
t011055	0	0	0	0	0	1
t011056	0	0	0	0	0	0
t011057	2	0	0	0	0	0
t011058	0	0	0	0	0	1
t011059	0	0	0	0	1	0
t011060	0	0	1	0	0	-1
t011061	-2	0	3	0	0	0
t011062	0	0	0	0	0	3
t011063	0	0	0	0	0	0
t011065	0	-1	1	0	0	0
t011066	0	0	1	0	3	0
t011067	1	0	1	0	0	0
t011068	1	0	0	0	0	0
t011069	0	0	0	0	0	1
t011070	2	-1	0	0	0	0
t011071	0	0	-1	0	-1	0
t011072	0	0	0	0	0	0
t011073	-1	0	3	0	0	0
t011074	0	0	0	0	1	0
t011075	0	1	0	0	0	0
t011076	0	0	1	0	0	1
t011077	-1	0	1	0	0	0
t011078	2	-1	0	0	0	-1
t011079	1	2	0	0	0	0
t011080	1	0	0	0	1	1
t011081	1	0	0	0	1	0
t011082	1	-1	0	0	1	0
t011083	0	0	0	0	0	0
t011084	1	0	0	0	0	1
t011085	0	-1	0	0	2	1
t011086	0	0	-1	0	0	0
t011087	0	0	1	0	1	0
t011088	0	-1	0	0	0	1
t011089	0	0	0	0	1	0
t011090	0	0	0	0	0	0
t011091	0	0	0	1	1	1
t011092	-1	0	-1	0	0	0
t011093	2	0	-1	1	0	0
t011094	0	0	1	-1	-1	0
t011095	0	0	0	0	0	0
t011096	0	-1	0	1	0	0
t011097	0	1	0	1	0	0
t011098	2	0	0	0	0	-1
t011099	0	-1	0	0	0	0
t011100	2	0	0	0	-1	0
t011101	2	0	0	0	0	0
t011102	0	0	1	0	0	0
t011103	0	0	0	0	0	0
t011104	0	0	0	0	0	0
t011105	0	-1	0	0	0	0
t011106	0	0	0	0	0	0
t011107	2	-1	0	0	0	0
t011108	0	0	0	0	0	0
t011109	1	-1	0	0	0	0
t011110	-1	0	0	0	0	0
t011111	1	0	0	0	1	0
t011112	1	0	0	0	0	0
t011113	1	1	1	0	0	0
t011114	1	-1	0	0	0	0
t011115	0	0	0	0	0	0
t011116	2	0	0	0	0	0
t011117	0	0	0	0	1	0
t011118	1	0	0	0	0	1
t011119	1	-1	0	0	0	0
t011120	1	-1	0	0	0	0
t011121	0	-1	1	0	0	0
t011122	0	0	0	0	2	0
t011123	-1	-1	0	0	0	1
t011124	0	-1	0	0	0	0
t011125	2	-1	1	0	0	0
t011126	0	0	0	0	0	0
t011127	1	0	0	0	0	0
t011128	1	-1	1	0	0	0
t011129	0	0	0	-2	0	2
t011130	0	-1	2	0	0	0
t011131	0	0	0	0	0	0
t011132	0	-1	0	-1	0	3
t011133	0	0	0	0	0	0
t011134	0	1	2	0	0	0
t011135	1	-1	0	0	0	0
t011136	-1	0	0	0	1	-1
t011137	1	0	0	0	0	0
t011138	0	0	1	0	0	0
t011139	0	-1	0	-1	3	0
t011140	1	0	0	1	0	-1
t011141	0	1	0	0	1	0
t011142	0	0	0	-1	0	0
t011143	0	0	0	0	2	1
t011144	0	0	1	0	2	1
t011145	1	0	0	1	0	-1
t011146	1	0	-1	0	0	0
t011147	0	0	1	1	0	0
t011148	0	-1	0	0	0	0
t011149	0	1	0	0	1	0
t011150	0	0	0	0	0	0
t011151	0	0	0	0	1	0
t011152	0	0	1	1	0	0
t011153	1	-1	0	0	0	0
t011154	1	-1	1	0	0	0
t011155	0	0	3	0	0	0
t011156	0	0	0	0	2	0
t011157	0	-1	2	0	0	0
t011158	1	0	0	0	0	0
t011159	0	0	5	0	0	0
t011160	1	0	-1	0	2	0
t011161	0	-1	0	0	0	0
t011162	1	0	1	0	2	0
t011163	0	0	0	0	1	0
t011164	0	0	0	1	0	0
t011165	1	0	0	0	0	1
t011166	2	0	0	0	1	0
t011167	0	0	0	0	0	0
t011168	0	-1	0	0	0	0
t011169	0	0	0	0	1	1
t011170	1	-1	0	0	0	0
t011171	0	-2	0	0	0	1
t011172	1	-1	0	0	0	1
t011173	0	-1	1	0	0	0
t011174	0	0	0	0	0	0
t011175	2	0	0	0	0	0
t011176	2	0	0	0	0	0
t011177	0	-1	0	0	0	0
t011178	1	0	0	0	0	0
t011179	0	0	0	0	0	-1
t011180	0	0	0	1	0	0
t011181	3	0	-1	0	0	0
t011182	2	0	0	0	0	0
t011183	1	0	0	1	0	-1
t011184	0	0	2	1	1	0
t011185	0	0	-1	0	0	0
t011186	0	0	0	0	0	0
t011187	1	0	0	0	0	0
t011188	0	0	1	0	0	0
t011189	0	0	0	0	0	0
t011190	0	0	0	0	0	0
t011191	1	-1	-1	0	0	0
t011192	0	0	0	0	1	1
t011193	0	1	0	1	2	0
t011194	0	0	0	0	0	0
t011195	0	0	0	0	0	0
t011196	-1	-1	0	0	0	0
t011197	0	0	0	1	0	0
t011198	1	0	0	1	0	0
t011199	1	0	0	0	0	0
t011200	0	1	0	0	0	1
t011201	0	0	0	0	1	0
t011202	0	0	0	0	-1	0
t011203	0	0	0	2	0	0
t011204	0	1	0	0	0	0
t011205	0	2	1	0	0	0
t011206	-1	-1	0	0	0	1
t011207	0	0	1	0	0	0
t011208	0	-1	0	0	0	0
t011209	0	-1	0	0	1	-1
t011210	1	-1	1	0	0	0
t011211	2	0	0	0	0	0
t011212	1	0	0	0	1	0
t011213	0	0	-1	0	0	0
t011214	0	0	2	0	0	-1
t011215	0	0	1	0	3	0
t011216	0	0	1	0	1	0
t011217	1	0	1	0	0	0
t011218	0	0	-2	0	0	2
t011219	0	1	0	0	0	1
t011220	0	0	-1	0	1	0
t011221	2	0	0	1	0	1
t011222	0	0	1	0	0	0
t011223	1	-1	1	0	0	0
t011225	0	0	0	0	0	0
t011226	0	-1	0	1	0	0
t011227	0	0	0	1	0	0
t011228	0	0	1	0	1	0
t011229	0	0	1	0	0	-1
t011230	-1	0	-1	0	0	0
t011231	0	0	0	0	1	0
t011232	0	-2	1	0	1	0
t011233	0	0	2	0	-1	0
t011234	0	-1	0	2	0	0
t011235	0	-1	0	0	0	0
t011236	0	-1	0	0	0	1
t011237	0	0	0	0	0	0
t011238	2	-1	0	0	0	0
t011239	3	-1	0	0	0	0
t011240	0	0	0	0	0	0
t011241	0	0	0	0	-1	0
t011242	0	0	0	0	0	0
t011243	0	1	0	0	1	0
t011244	0	0	1	0	1	0
t011245	0	-1	0	0	0	0
t011246	1	0	0	1	0	0
t011247	1	0	-1	1	0	0
t011248	0	-1	1	1	0	0
t011249	0	-1	0	0	0	0
t011250	0	0	0	0	0	0
t011251	0	1	0	0	1	0
t011252	1	0	0	0	0	0
t011253	1	0	0	0	0	0
t011254	0	0	0	0	0	0
t011255	2	0	0	1	0	1
t011256	0	0	0	0	1	0
t011257	0	0	-1	0	0	0
t011258	1	0	0	0	0	0
t011259	0	-1	1	0	1	0
t011260	0	0	0	0	0	0
t011261	0	0	2	0	0	-1
t011262	0	0	0	0	2	1
t011263	0	0	0	0	0	0
t011264	1	0	0	0	0	0
t011265	0	-1	1	0	1	0
t011266	0	0	0	0	1	0
t011267	1	0	0	0	0	0
t011268	2	0	0	1	0	0
t011269	0	1	0	0	0	0
t011270	0	0	0	0	0	0
t011271	0	0	0	0	0	0
t011272	0	-1	0	0	1	0
t011273	0	1	0	2	0	0
t011274	0	0	0	1	0	0
t011275	0	0	2	0	0	1
t011276	0	0	0	0	1	0
t011277	0	0	0	0	2	0
t011279	2	0	0	0	0	0
t011280	0	0	0	0	0	0
t011281	2	-1	0	0	0	0
t011282	1	0	0	0	0	0
t011283	0	0	0	0	0	0
t011284	0	0	0	0	1	0
t011285	0	0	0	0	0	1
t011286	0	1	0	0	0	1
t011287	0	0	1	0	0	0
t011288	0	0	0	0	0	0
t011289	2	0	0	1	0	0
t011290	0	1	0	0	0	0
t011291	0	0	2	0	1	0
t011292	1	-1	0	0	0	0
t011293	0	-1	0	0	0	2
t011294	1	0	0	0	-1	0
t011295	1	0	0	0	0	0
t011296	0	-1	0	0	1	0
t011297	1	0	0	0	0	0
t011298	0	1	0	0	0	0
t011299	0	0	0	0	0	0
t011300	0	-1	1	0	0	0
t011301	0	0	0	0	0	0
t011302	1	1	0	0	0	1
t011303	0	0	0	0	1	0
t011304	0	0	0	0	0	0
t011305	0	0	0	0	0	0
t011306	0	0	0	0	0	0
t011307	0	1	0	0	1	0
t011308	0	0	0	1	0	0
t011309	-1	1	0	1	1	0
t011310	3	0	0	0	0	0
t011311	0	0	0	0	1	0
t011312	0	0	2	0	0	0
t011313	0	0	0	0	0	0
t011314	0	1	0	0	1	0
t011315	1	0	1	0	0	0
t011316	0	0	0	0	0	0
t011317	0	0	0	0	0	0
t011319	2	0	0	0	0	0
t011320	0	0	0	0	0	0
t011321	0	1	0	0	0	0
t011322	1	0	0	0	0	0
t011323	0	0	0	0	0	0
t011324	0	0	0	0	1	0
t011325	2	0	0	0	1	0
t011326	0	0	0	0	0	0
t011327	1	0	0	0	0	0
t011328	1	0	0	0	0	0
t011329	0	0	0	0	0	0
t011330	0	0	0	0	0	0
t011331	-1	1	0	0	0	0
t011332	0	0	0	0	1	0
t011333	1	0	0	0	0	0
t011334	0	0	0	0	0	0
t011335	0	0	2	0	0	0
t011336	0	0	0	0	0	0
t011337	0	1	0	0	0	0
t011338	0	0	0	0	0	0
t011339	0	0	0	0	0	0
t011340	1	3	0	-1	0	0
t011341	0	-1	0	0	-1	0
t011342	0	-1	0	0	1	0
t011343	2	1	0	1	1	1
t011344	0	1	1	0	0	0
t011345	0	0	0	0	4	0
t011346	-1	0	0	0	0	0
t011347	0	0	0	0	1	0
t011348	1	-1	1	0	1	0
t011349	0	0	0	1	0	0
t011350	0	1	0	0	1	0
t011351	0	0	0	0	0	0
t011352	0	0	0	0	3	0
t011353	2	0	1	0	0	0
t011354	0	0	0	0	0	0
t011355	1	0	0	0	0	0
t011356	1	0	0	0	0	1
t011357	0	0	1	0	2	0
t011358	0	-1	-1	0	0	0
t011359	0	0	1	0	0	0
t011360	0	0	0	0	2	0
t011361	0	0	1	0	1	0
t011362	0	0	0	0	0	0
t011363	0	0	0	0	0	1
t011364	0	0	0	2	1	0
t011365	1	0	0	1	0	0
t011366	2	1	0	0	0	0
t011367	0	-2	2	0	1	0
t011368	0	1	0	0	0	0
t011369	0	0	0	0	2	0
t011370	0	-1	3	0	0	0
t011371	0	0	0	1	3	0
t011372	0	-1	1	0	0	0
t011373	0	0	0	0	1	0
t011374	0	-1	0	0	0	0
t011375	1	1	0	0	0	0
t011376	2	-1	0	0	0	0
t011377	0	-1	0	0	0	1
t011378	3	0	-1	0	0	0
t011379	0	3	0	0	0	0
t011380	0	0	0	0	0	0
t011381	1	-1	0	0	0	0
t011382	0	0	0	0	1	1
t011383	0	0	0	0	0	0
t011384	0	0	0	0	0	0
t011386	0	1	0	0	0	0
t011387	1	0	0	0	3	0
t011388	2	0	0	0	0	1
t011389	0	0	0	0	2	0
t011390	0	2	0	0	0	0
t011391	2	0	0	0	0	1
t011392	0	0	0	0	2	0
t011393	0	0	0	0	0	0
t011395	3	0	-1	1	0	0
t011396	0	0	2	1	0	0
t011397	2	0	0	0	1	0
t011398	1	2	0	0	1	0
t011399	0	0	0	0	0	0
t011400	2	0	0	0	0	0
t011401	1	0	0	0	0	0
t011402	0	0	0	0	1	1
t011403	1	0	0	0	0	0
t011404	2	0	0	0	0	0
t011405	2	0	1	0	0	0
t011406	0	-1	0	0	0	0
t011408	0	-1	0	0	0	0
t011409	1	0	0	0	0	0
t011410	-1	0	1	1	0	-1
t011411	1	0	0	0	1	0
t011412	1	0	0	1	0	0
t011413	0	0	0	0	0	0
t011414	0	-1	0	0	0	-1
t011415	0	0	0	0	0	0
t011416	1	0	0	0	0	1
t011417	0	0	0	1	0	0
t011418	2	-1	0	1	0	0
t011419	0	-2	0	0	0	0
t011420	2	0	-1	0	0	1
t011421	0	0	0	0	0	0
t011422	1	-2	-1	0	0	0
t011423	0	-1	0	0	0	0
t011424	0	0	0	0	2	0
t011425	1	0	0	0	0	0
t011426	0	0	1	0	0	0
t011427	2	-1	-1	0	0	1
t011428	0	-1	0	0	0	0
t011429	0	0	0	0	0	0
t011430	3	-1	0	0	0	0
t011431	2	0	0	0	0	0
t011432	0	0	3	0	0	0
t011433	1	0	0	0	0	0
t011434	1	0	0	1	0	0
t011435	0	0	0	1	0	0
t011436	-1	1	0	0	0	0
t011437	1	2	0	0	0	0
t011438	0	0	0	0	0	0
t011439	1	0	0	0	-2	0
t011440	1	0	0	0	0	0
t011441	0	0	0	0	1	-1
t011442	1	0	0	0	-1	0
t011443	0	0	0	0	0	0
t011444	2	-1	0	0	0	0
t011445	0	0	0	1	0	0
t011446	0	0	0	0	0	0
t011447	0	0	1	0	0	-1
t011448	0	0	0	2	0	0
t011449	1	0	0	0	1	-1
t011450	0	0	0	0	0	0
t011451	0	-1	0	-1	0	-1
t011452	0	0	0	1	1	0
t011453	1	-2	-1	0	0	0
t011454	0	-1	0	0	0	0
t011455	0	0	1	0	0	0
t011456	1	0	0	0	0	0
t011457	1	0	0	0	1	0
t011458	0	0	0	0	2	0
t011459	0	-1	0	0	0	0
t011460	0	0	0	0	1	0
t011461	0	-1	1	0	0	0
t011462	1	0	0	1	0	0
t011463	1	0	1	0	0	0
t011464	0	0	1	0	0	0
t011465	0	2	0	1	0	0
t011466	0	0	0	-1	0	-1
t011467	0	0	0	1	0	0
t011468	0	0	0	0	0	0
t011469	0	-1	0	0	-1	0
t011470	2	0	0	1	1	0
t011471	0	0	0	2	0	0
t011472	0	1	1	1	0	0
t011473	0	-1	0	0	0	0
t011474	0	1	1	0	0	0
t011475	0	0	0	1	0	0
t011476	3	0	0	1	0	0
t011477	2	-1	0	0	0	1
t011478	1	0	0	0	1	0
t011479	0	0	1	1	0	-2
t011480	0	0	0	0	1	0
t011481	1	0	0	0	0	0
t011482	0	0	0	0	0	0
t011483	0	-1	0	0	0	0
t011484	0	-1	0	0	0	0
t011485	0	0	0	0	0	-1
t011486	1	0	0	0	0	0
t011487	0	0	0	0	0	0
t011488	0	0	0	1	0	-1
t011489	1	-1	0	1	0	0
t011490	-1	0	0	0	0	1
t011491	0	0	1	0	0	-1
t011492	0	-1	0	0	0	0
t011493	1	-1	0	0	0	0
t011494	0	0	0	0	0	0
t011495	0	0	0	0	0	0
t011496	2	0	0	0	0	0
t011497	1	0	0	0	0	0
t011498	1	-1	0	0	0	-1
t011499	0	-1	1	0	1	-1
t011500	0	0	1	0	0	0
t011501	0	0	0	0	0	0
t011502	0	1	1	0	0	0
t011503	0	0	2	0	0	-1
t011504	0	0	0	2	0	0
t011505	1	1	1	0	1	1
t011506	0	-1	0	0	0	1
t011507	1	0	0	0	0	0
t011508	0	0	0	0	0	0
t011509	1	-2	0	0	0	0
t011510	1	0	-1	1	2	0
t011511	0	-2	0	0	0	0
t011512	0	0	0	0	0	0
t011513	1	0	1	0	2	0
t011514	1	0	0	0	0	1
t011515	0	0	0	0	-3	0
t011516	1	-2	1	0	0	0
t011517	0	-1	1	0	0	0
t011518	1	-1	0	0	0	0
t011519	0	0	0	0	0	1
t011520	1	-1	0	0	0	0
t011521	2	0	0	-1	0	1
t011522	0	0	0	0	1	0
t011523	0	1	0	0	0	0
t011524	1	0	0	0	0	0
t011525	0	0	0	0	0	0
t011526	0	0	0	0	0	-1
t011527	1	-1	0	0	0	0
t011528	1	0	0	0	0	0
t011529	1	-1	0	0	0	0
t011530	3	0	-1	1	0	0
t011531	0	0	0	0	0	0
t011532	1	0	0	0	1	0
t011533	0	-1	0	0	2	-1
t011534	0	-1	0	0	0	0
t011535	0	0	0	0	0	0
t011536	1	0	0	1	0	0
t011537	0	0	0	0	1	0
t011538	0	0	0	0	0	0
t011539	0	1	0	0	0	0
t011540	0	0	1	0	0	1
t011541	1	0	0	0	0	1
t011542	1	-1	0	0	0	0
t011543	0	0	0	0	0	0
t011544	-1	-1	1	0	1	0
t011545	3	0	-1	0	0	0
t011546	1	0	0	0	0	0
t011547	2	0	0	0	0	1
t011548	0	0	0	0	0	0
t011549	0	0	0	0	-1	0
t011550	1	0	2	0	0	0
t011551	2	0	0	0	0	0
t011552	0	0	0	1	1	0
t011553	0	0	0	1	3	0
t011554	0	0	0	0	1	0
t011555	2	-2	0	0	0	0
t011556	1	-1	0	0	0	-1
t011557	0	0	0	0	0	0
t011558	1	0	0	0	0	0
t011559	0	-1	0	0	0	0
t011560	0	0	0	0	3	0
t011561	1	-1	2	0	0	0
t011562	1	0	0	0	0	0
t011563	2	-1	0	0	1	0
