df_index	text
005241	'Muito medo', dizem venezuelanos que foram expulsos de prédio e tiveram bens queimados em RR 
005036	'Muito medo', dizem venezuelanos que foram expulsos de prédio e tiveram bens queimados em RR  #TimBeta
009329	'Não há comida' nos quartéis venezuelanos, diz sargento desertor 
003330	'O povo venezuelano sofre com um ditador que foi financiado pelo Brasil. Precisamos pressionar para que seja ex... 
002107	'Oposição venezuelana não tem como tirar Maduro, agora, do poder':  via @sputnik_brasil
017772	'Pintou um clima': Huck detona Bolsonaro por fala sobre jovens venezuelanas! #ForaBolsonaroPedófilo #FORABOLSONAROS… 
016888	'Pintou um clima': fala de Bolsonaro sobre meninas venezuelanas repercute e gera críticas nas redes | Eleições 2022… 
017182	'Pintou um clima': fala de Bolsonaro sobre meninas venezuelanas é asquerosa, abjeta, nojenta e até agora não foi ex… 
009182	'Situação é grave e não tem volta', diz prefeita de Boa Vista sobre crise com venezuelanos.   
008813	'Tentaremos não entrar em colapso', diz secretário de saúde de RR sobre crise com venezuelanos.… 
006889	'Venezuelano não é mercadoria para ser devolvido', diz Bolsonaro  
001484	'Vou tentar comprar qualquer coisa que conseguir': milhares de venezuelanos cruzam fronteira com Colômbia em ... 
003456	'É para servir a Lula! Eleições diretas com urnas eletrônicas Smartmatic venezuelana é fraude veja vídeo… 
015741	'É um orgulho representar os Açores na Europa' 💬  Mikel Villanueva, central venezuelano, prometeu luta e empenho pa… 
000428	"(Noticias ao minuto) Luso-venezuelano apela a governo e oposição chegarem a ""acordos mínimos"" "
000767	(SPFC oficial) Bicampeão em território venezuelano, Tricolor defende hegemonia: País que receb...  via @SaoPauloFC
001760	(folha) Com novo protesto, oposição aumenta pressão contra Maduro na Venezuela: A oposição venezuelana inicio... 
000859	* Comunicado da Presidência da Conferência Episcopal Venezuelana perante a gravíssima situação do país”. 
002778	"* Jesuítas venezuelanos denunciam: ""vivemos em um Estado sequestrado e violado por um governo ditatorial"".  "
015230	* O DESAFIO VENEZUELANO * A DIFERENÇA ENTRE UM COMUNISTA E UM SACO DE BOSTA , TIRANDO O SACO O RESTO É IGUAL. 
009556	* Os países da Europa podem nos ajudar, exigindo que o TPI trate e agilize o caso venezuelano e, se possível, press… 
006040	*2029:* Com as novas reservas de petróleo venezuelano, Brasil consegue assento permanente no Conselho de Segurança da ONU.
006086	*DILMA SE DESPEDE DA POLÍTICA*   Prezados brasileiros e venezuelanos:   É com tristeza que venho me despedir de voc… 
011746	*O apresentador fala pt* *Estão numa terra portuguesa* *Respondem em venezuelano*
015785	*O porta-voz do Ministério das Relações Exteriores do Irã, Saeed Khatibzadeh, considera o diplomata venezuelano Ale… 
001654	*VAZOU O DISCURSO DE DESPEDIDA*   Prezados brasileiros e venezuelanos:   É com tristeza que venho me despedir de... 
003801	*É de dar inveja. Os Venezuelanos estão há 1 mês nas ruas, incansáveis, em busca do melhor para o povo. As Tvs... 
004442	*ÓSCAR PÉREZ* HERÓI VENEZUELANO Morreu ontem em combate o piloto *Óscar Perez* que lutava contra o regime totalitár… 
003226	*👆🏻👆🏻👆🏻Venezuelanos 1 mês nas ruas. Incansáveis. Tvs brasileiras estão boicotando essa informação. Repasse, isso... 
012866	+ deu uma diária e embalou um pouco do nosso almoço  pra Teresa (venezuelana), que chegou aqui em desespero, ela ve… 
008177	+ no preço do barril de aproximadamente 60%; o que levou a uma enorme recessão na eonomia venezuelana. Além disso,… 
013716	-  #Venezuela paulo Machado Hoje 21-06 , buscamos no aeroporto  esse casal venezuelano e fil… 
018103	"- A Guiana controla uma área denominada Guiana Esequiba que aparece nos mapas venezuelanos como ""Zona em Disputa"".… "
014830	- Como as nossas praias são poluídas com petróleo Venezuelano. - Como funciona o alto clero da igreja católica. - C… 
013659	- Cueca de camelô: barata, boa qualidade, suporta bolas grandes. Sua compra ajuda a família dele, 20 venezuelanos e… 
014940	-Alex Saab Diplomat venezuelano sequestrado em Cabo Verde. não respeitam o Tratado de Viena. eles têm uma ordem do… 
006285	-Brasileiros,em uma REAÇÃO INSTINTIVA,expulsam venezuelanos depois de 1 comerciante ter sido BRUTALMENTE AGREDIDO -… 
011597	-Lula indica seu filho para cargo no governo com salário de 18 mil reais. -Juiz Venezuelano prende sem provas prime… 
015658	-O povo venezuelano reclama a Cabo Verde a imunidade diplomática do seu embaixador Alex Saab, respeito pelas duas d… 
006904	"-Tu eh de Roraima?  -Sou  -Então fala ""fui assaltado""  -Ele era venezuelano, andava venezuelando, falava venezuelano...."
017586	-estes venezuelanos vêm para o brasil para matar a fome! -sim, a mesma fome que trouxe os teus ancestrais da Europa… 
013540	-outro suspeito foi capturado pela população venezuelana em Carayaca, La Guaira, população e a FANB. -Bahia não pag… 
014981	...Alex Saab diplomata venezuelano sequestrado em Cabo Verde. eles não RESPEITAM o Tratado de Viena. Eles têm uma o… 
001954	...Existem alternativas muitíssimo mais criativas sobre o sui generis líder venezuelano..
011481	0x0 contra a poderosa seleção venezuelana
004561	1 em 2.000: por que petro venezuelano é um criptoativo diferente dos demais?  via @sputnik_brasil
008599	1 milhão de bolívares corresponde a 20 reais aqui Me parte o coração ver os venezuelanos passando por essa miséria 💔
004434	10% da população de Boa Vista já é de venezuelanos.  Só em janeiro foram 9 mil pedindo asilo em Roraima
001692	100% ecológico 󾮗@UOLNoticias: Na crise venezuelana, caixão de papelão vira opção para funerais mais econômicos... 
001507	12 h de ônibus para ter comida: Venezuelanos invadem cidade de Roraima para comprar mantimentos: Venezuelanos... 
009700	150 militares venezuelanos pediram refúgio na Colômbia em 48 horas 
012455	16 crianças refugiadas venezuelanas  foram deportadas de Trinidad e Tobago, jogadas no mar caribe sozinhas. Essa é… 
004116	16 venezuelanos sobreviveram a naufrágio; 5 morreram; Veja..... 
011125	180 venezuelanos regressam ao país pelo Plano Volta à Pátria 
015061	1Cabo Verde sequestrou um diplomata venezuelano contra a lei e a Convenção de Viena. Além disso, ele tem ordem do T… 
000494	1º honra-me @heronfagundes ao colocar-me ao lado do Dep @sibamachado13 ...2º  decepciona-me por apoiar @leopoldolopez ,assassino Venezuelano
002359	2 milhões de venezuelanos comem no lixo actualmente 
015551	"2. ""parte dos territórios venezuelano, colombiano e peruano, é considerada por nós como um patrimônio da Humanidade… "
013487	2012. O ministro do Interior venezuelano, Tareck El Aissami, mostra em Caracas várias armas que foram apreendidas p… 
015296	"2022: corrupto ""venezuelano"" ou tiozão do churrasco?  via @YouTube"
011043	21 venezuelanos continuam desaparecidos no mar do Caribe.  O Alto Comissariado das Nações Unidas para os... 
005813	22 refugiados venezuelanos recebem qualificação profissional em Pernambuco  
013828	23 de julho aniversário da minha amiga Venezuelana que não vejo desde sei la, março de 2014  Inclusive, amanhã 24 d… 
001512	25 mil venezuelanos aproveitam rápida abertura de fronteira e fogem para Colômbia 
011301	25 militares venezuelanos desertam e pedem asilo em embaixada do Brasil 
018171	280 mil venezuelanos que são um alerta para brasileiros  via @YouTube
015093	2Alex Saab diplomata venezuelano sequestrado em Cabo Verde. eles não respeitam o Tratado de Viena. Eles têm uma ord… 
013640	2º Batalhão de Infantaria de Selva promove ação solidária em espaço de acolhimento de índios venezuelanos… 
002655	3) OREMOS por nossos irmãos Venezuelanos.
010048	3,4 milhões de Venezuelanos deixaram sua nação, mas a ESQUERDA BRAZUCA acha que lá é bom! 
007829	30 militares armados venezuelanos estão em terras indígenas brasileiras 
004369	30 ovos por R$33,99. Preços Venezuelanos? Não, aqui no Brasil mesmo. em João Pessoa, Brazil 
002683	30 toneladas de dinheiro venezuelano apreendido no paraguai, convertendo para reais deve ter uns R$ 1,70 na carga toda
001462	31 milhões em moedas Venezuelanas ... Já é a segunda apreensão em 6 meses. 
004815	3333Redistribuição de venezuelanos para outros estados do país começa em março 
001506	35 mil venezuelanos vão à Colômbia e 10 mil retornam após rápida abertura de fronteira 
018475	3stou na dúvida o STF é chinês ou venezuelano?
002826	4 brasileiros/2 colombianos/1 venezuelano/1 peruano/1 uruguaio/1 costamarfinense/1 ganês. Liga Europa sem europeus… 
011469	4 milhões de venezuelanos já fugiram do regime Maduro -  
015424	4) Outros, como os partidos de esquerda nicaraguenses, venezuelanos, peruanos, mexicanos e tantos outros ainda poss… 
017951	40% de Brasileiros que torcem para Argentina com votos registrados nas Urnas Eletrônicas Venezuelanas !
006080	400 venecas por semanas (SEMANAS)  (venezuelanos) saíram da Venezuela pra boa vista, agora os cara sai de bv pra ir… 
010661	47% do governo venezuelano é militar!!! Vc sabia, o desemprego nunca cresceu tanto em tão pouco tempo no Brasil!! v… 
015022	4Cabo Verde SEQUESTROU um diplomata venezuelano contra a lei e a Convenção de Viena. Além disso, ele tem ordem do T… 
010081	4° - Evaluna Montaner (@Montanerevaluna ) é uma cantora e atriz venezuelana. Ela é conhecida por interpretar Melani… 
002469	5 mentiras do BE sobre a Constituinte Venezuelana  António Santos     .17     Outros autores  Em qualquer... 
006690	"5) Sobre Ciro e Haddad: ""já fizeram apologias de ditaduras (soviética e venezuelana). Ciro possui um passado de agr… "
005524	500 venezuelanos por dia entrando no Brasil. Já temos mais de 30 mil cadastrados. Quem paga a conta? Eu e você. Absurdo!!!
005229	54% dos venezuelanos que entraram no Brasil por RR desde 2017 já deixaram o país, diz ministro… 
003661	540 constituintes vão expressar a vontade do povo venezuelano 
013178	55 militares infectados, 2 crianças do abrigo dos venezuelanos i fechados. Prepare-se para encrenca! Encrenca em dobro!!
005951	55% DOS 39.900 PROFISSIONAIS Segundo relatório, metade dos médicos venezuelanos deixou país de 2012 a 2017
013369	57 Venezuelanos que vivem em Campina Grande testam negativo para coronavírus, diz Secretaria de Saúde 
004628	58% dos venezuelanos são venezuelanos
011359	6) ... Aí você vê a Rocío San Miguel, ativista de direitos humanos e presidente da ONG venezuelana Control Ciudadan… 
014118	6) … achar que os oposicionistas venezuelanos encarcerados pelo governo são presos comuns.  7) … responsabilizar o… 
008763	60 militares venezuelanos pediram refúgio, diz governo da Colômbia 
018934	600 $ é o prêmio que os venezuelanos tão fazendo lá no meu bairro, eu vou desmaiar!
001855	67,8% dos venezuelanos querem a saída de Maduro, diz pesquisa  
003770	700 mil famílias venezuelanas estão protegidas pela Missão Lares da Pátria 
006887	80% dos venezuelanos sofrem com escassez de alimentos  
009757	"80,9% dos venezuelanos querem amadurecer ""sair agora"" do país, de acordo com a pesquisa .-"
003281	87% dos venezuelanos não conseguem se alimentar corretamente 
012383	88 refugiados da tragédia socialista venezuelana desembarcaram hoje em Chapecó, onde devem começar a trabalhar e co… 
000216	89% dos venezuelanos apoiam ampliar participação de setores sociais no diálogo 
015048	9. O contato com as autoridades venezuelanas e os demais encaminhamentos p/ viabilizar a vinda do oxigênio encontra… 
007452	93,3% das expulsões de venezuelanos no Brasil foram motivadas por tráfico de drogas  
016002	94% da população venezuelana vivendo na pobreza, muito bem agora não tem desigualdade, todo mundo igualmente pobre 🤣🤣🤣
017347	94% dos venezuelanos estão em situação de pobreza e 70% abaixo da linha da pobreza ou seja passando fome, o q isso… 
014315	94,5% da população venezuelana é pobre e 76,6% dos venezuelanos são miseráveis. Dados de 2021. Esse ambiente suntuo… 
015664	95% da população Venezuelana em situação de pobreza. 79,3% em Extrema pobreza.  E tem doente que apoia esse tipo de… 
017172	;;PINTOU O CRIME. AGORA  É OFICIAL  , O PRESIDENTE  PEDÓFILO. VENEZUELANAS CONFIRMA:  BOZO  É PEDÓFILO.      E PEDE… 
006895	"=A REVOLTA QUE TORTURA= O ""presidiário"", em muito, ajudou e promoveu a fome que hoje mata nossos irmãos venezuelanos..."
011949	@0C0RV0 @luciano_hang Faça como os venezuelanos, cruze a fornteira a pé. Aliás, todo esquerdopatas deveriam fazer i… 
015325	@0C0RV0 Assim como os venezuelanos foram sumindo aos poucos da venezuela.
012157	@0_C0RV0 Essa mulher é cubana ou venezuelana??
018284	@10neto @OSDONOSDABOLA @10neto seu fdp, quais títulos vc tem? Um brasileiro e um venezuelano? LIXOOOOOO humano
007868	@1584Noguera @miasan016 @NicolasMaduro 4 milhões de venezuelano fugiram do país para não morrerem de fome na miséri… 
015630	@1895PR @RenanFlamengo @marcosbrazrio Técnico da seleção Venezuelana DUDAMEL que pediu ele  Aqui ninguém nem sabia quem era ele
012287	@1FeiJaoz @tatsudnz @Lynkii_ KKKKKKKKKKKKKKKK vai procura comida o seu venezuelano do caralho
017496	@25046ForaJair @BolsonaroSP CRIANÇA VENEZUELANAS FORAM CHAMADAS DE PUTAS PELO PRESIDENTE DA REPÚBLICA Q TEM UMA FIL… 
002931	@445b8b2d69ad462 Se os próprios Venezuelanos disseram '' Que não existe lugar no mundo pior que a Venezuela hoje''.
015969	@4l3x4nd13 Sou venezuelano vem aqui kkk
010788	@50ChicoAlencar Na falta de alimentos, oque vc sugere ao povo venezuelano ???
017487	"@77_frota A venezuelana que estava no vídeo do suposto ""Pintou um Clima"" vai falar para você agora! Pega esse lapada!"
016574	@77_frota Fala aí ex-deputado! Ainda tá chateado? Esqueceu de citar a Operação Acolhida que recebe os Venezuelanos… 
017111	@77_frota Mentira nas redes desmascarada! CNN estava gravando a Live de Bolsonaro com as Venezuelanas!   
016102	@77_frota Principalmente se forem crianças venezuelanos
016178	@789eliete @nikolas_dm Bonito mesmo é o que o povo venezuelano passa, fome e miséria, recebendo um salário mínimo de 2 dólares
012090	@7rautman @crollim @Llullabe @senadorhumberto Tá no mesmo lugar, porém o povo Venezuelano estão lutando Roraima, e… 
018647	@88429452Mota @silvionavarro O povo Venezuelano também recebeu esse mesmo plano com alivio na época,
018261	@A1CruZa @Miltonneves Bom seria trocar por Peso cubano ou bolivar venezuelano. 🤡
015553	@ACNURBrasil Apoiamos o Brasil na integração e coexistência pacífica dos venezuelanos, melhorando a resposta na saú… 
010348	@AEQSE_ Seu presidente ofereceu ajuda a cubanos e venezuelanos fugitivos de ditaduras apoiadas pela esquerda brasileira.
012245	@AFS_Andrada Sem contar que a população brasileira  é muito maior que a venezuelana, então é completamente esperado… 
001103	@AKromanov @velasquetania @GloboNews nossa ditadura foi mil vezes melhor q o governo ptista ou venezuelano
018068	@ALECRlM Semana passada minha encomenda veio com uma criança venezuelana junto
013712	@ANTONIO10238098 Chegou o dia que os venezuelanos não querem que a Venezuela se transforme num Brasil!
014329	@ANTONIODAHORAF1 @AndreVSPereira @flowpdc Cara, eu já vi entrevista dele falando ser contra o regime venezuelano. S… 
017427	@ASachsida Força venezuelanas , e fujam do velhinho da moto p não pintar um clima
012266	@A_LIGA_AZUL @PahlaviReza Fico imaginando a lacrosfera cara de pau que passa pano pro regime venezuelano diante da… 
